negative,"हमें इसमें सिर्फ एक चीज पसंद नहीं आई , वह यह कि इसकी बैटरी सिर्फ 2000mAh की है ।"
neutral,फोन का पिछला पैनल खुलता नहीं है और आप खुद से बैटरी बदल नहीं सकते ।
neutral,"369 मिली एंपियर ऑवर की बैटरी क्षमता , हर्ट रेट मॉनिटर है ।"
neutral,"इसमें 1.5 गीगाहर्त्ज ड्यूल - कोर क्वॉलकॉम स्नैपड्रैगन S4 प्रोसेसर,384 मेगाहर्त्ज वाला एड्रिनो 225 जीपीयू और 1 जीबी रैम है ।"
positive,फिल्म के थीम को गीतकार गौरव सोलंकी ने भी अपने गीतों में सटीक अभिव्यक्ति दी है ।
positive,जेम्स स्पाडर की आवाज अच्छी है ।
neutral,बस तालाब के इलाके का सुंदरीकरण करना है ।
positive,"हालांकि दोनों अपनी मुग्धकारी प्रतिभाएं अनेक फिल्मों में साबित कर चुके हैं , लेकिन इस फिल्म में विशाल के निर्देशन में उन्हें फिर से निखरते देखना अच्छा लगता है ।"
positive,"अगर आप 10,000-15,000 रूपये कीमत के रेंज में टेबलेट खरीदना चाहते हैं तो आप जिंक क्वाड 8 पर विचार कर सकते है ।"
neutral,"ऐसी फिल्मों में मंत्र , जाप और उपचार का मनगढ़ंत उपयोग किया जाता है ।"
positive,अतुल्य भारत और उसकी प्राकृतिक छटा को महानगरों में नहीं बल्कि इन सड़कों के दोनों ओर देखा जा सकता है ।
neutral,अन्य टैबलेट की तरह मीडिया पैड में भी व्यवाहारिक रूप से स्क्रीन पर बटन नहीं है ।
negative,"पर इस फ़ोन की सबसे बड़ी खामी ही इसका कैमरा है , इससे ली फोटो इतनी खास नहीं और ज़ूम करने पर तो फोटो ख़राब हो जाती है ।"
positive,विश्व प्रसिद्ध अजमेर उर्स के मौके पर लाखों लोग चादर चढ़ाने आते हैं ।
positive,प्राइस टैग तो जबरदस्त है ही ।
positive,बेंचमार्क टेस्ट में गूगल नेक्सस 7 काफी अच्छा परफॉर्म करता है ।
negative,4:3 का अनुपात भी कुछ हद तक माफिक नहीं है बशर्ते आप कोई मूवी देखना चाहते है जिसके लिए 16:9 या 16:10 का अनुपात सही लगता है ।
neutral,"कम रोशनी में इससे लिए गए इमेज मध्यम स्तर के हैं , ये ना तो ख़राब हैं और ना ही बहुत अच्छे ।"
positive,यह साथ ही आकर्षक दिखनेवाला डिवाईस है ।
positive,बढिया परफॉर्मेंस है ।
negative,एड्रेनो 305 जीपीयू बेंचमार्क परिक्षण के तहत कुछ कम क्षमता का साबित हुआ ।
neutral,"इसका स्क्रीन रेजोल्यूशन 1366 x 768 है , जोकि इस कीमत में सामान्यतया होता है ।"
positive,ये उन लोगों के लिए अच्छा है जिन्हें 4G की जगह 3G डाटा पैक डलवाना होता है ।
neutral,"ऑटो - रिक्शा , टैक्सी और बस के जरिए चेन्नई से 4 से 5 घंटे में चिदंबरम पहुंचा जा सकता है ।"
negative,"यह बहुत बड़ा भी हैं , जिसका अर्थ है कि आपको इसे चारों ओर अपने हाथ में ले जाना होगा ।"
neutral,"भुवनेश्वर से 211 किमी , बहरामपुर से 165 किमी और कटक से 172 किमी की दूरी है ।"
negative,"साइज़ की वजह से नहीं , बल्कि डिजाइन की वजह से यूनाइट 2 को हाथ में पकड़े रखना तुलनात्मक रूप से थोड़ा मुश्किल है ।"
neutral,मोबाईल का इंटरफेस भी ठीक - ठाक है ।
negative,ब्लुटूथ का अभाव परशानि है ।
negative,हम इस डिवाईस के प्रदर्शन से पूरी तरह संतुष्ट नहीं थे और डिवाईस में कुछ लॅग्ज भी दिखें ।
positive,यहां वर्ष भर लाखों श्रद्धालु आते है और संगम में डुबकी लगाकर अपने आपको धन्य समझते हैं ।
neutral,"मनीकरण के रास्ते में कसोल , भुंतर , कुल्लू , वैष्णों देवी मंदिर , अंगोरा फार्म , फिश फार्म से भी सैलानी रूबरू होते हैं ।"
positive,साथ ही हस्तशिल्प प्रदर्शनी का फायदा भी उठा सकते हैं ।
neutral,"समुद्र तल से लगभग 5602 मीटर 18,380 फीट की ऊँचाई पर स्थित यह दर्रा विश्व का सबसे ऊँचा दर्रा है ।"
neutral,पश्चिम बंगाल में स्थित यह राष्ट्रीय उद्यान मैंग्रोव सुंदरी जंगल से घिरा है ।
neutral,जियाओमी का यह Mi Band एक एक्‍टीविटी ट्रैकर की तरह वर्क करता है ।
neutral,इसमें आप अपनी सुविधनुसार बदलाव भी कर सकते हैं ।
neutral,उनका कैरेक्टर कैरीकेचर बन गया है ।
neutral,"यही वजह है कि इमरान हाशमी , कंगना रनौत और रणदीप हुड्डा जैसे समर्थ कलाकार भी कोई प्रभाव नहीं छोड़ पाते ।"
positive,"हां , सेट आकर्षक हैं , पर सब कुछ बहुत ही घना और भव्य है ।"
positive,उनके समर्थन में खड़ी कृषिका लु्ल्ला का योगदान भी सराहनीय है ।
positive,"साथ ही , ज़ेडटीइ वी5 की बैट्री काफी प्रभावशाली है , मैंने आसानी से डिवाईस को पूरे दिन इस्तेमाल किया ।"
neutral,इसी तथ्य की गवाही हमारे अगल बगल का परिदृश्य भी दे रहा था ।
positive,यही नहीं बल्कि लूमिक्स जीएच4 कैमरा मार्केट में मिलने वाले फुल एचडी कैमरों से 4 गुना अधिक शक्तिशाली है ।
positive,यह पार्क अपनी जैव विविधता के लिए मशहूर है ।
positive,इन्टरनेट काफी अच्छे चलता है इसमें ।
positive,जिओनी कंपनी अपने स्लिम और स्लीक स्मार्टफोन्स के लिए फेमस है ।
positive,धनुष ने अपने किरदार से अमिताभ बच्चन की बुलंद आवाज और चेहरे पर हाव - भाव को ठीक - ठाक तौर पर कैरी किया है ।
negative,बता दें कि इसका हैडसेट सुविधाजनक नहीं लगता हालांकि फोन कॉल सुनने में तो इसका इस्तेमाल कर ही सकते हैं ।
negative,"हुवेई मीडियापैड 10 लिंक की सलाह देना थोड़ा मुश्किल लगता है , खास कर जबकि इसी कीमत पर बेहतर वैल्यू के साथ सैमसंग गैलेक्सी 510 बाज़ार में उपलब्ध है ।"
positive,जो अपने अनुमानित मूल्य निर्धारण और तगड़ी विशेषताओं के लिए सबका ध्यान आकर्षित कर रहा था ।
positive,यह टेबलेट एपल आईपैड का एक काफी योग्य प्रतियोगी है ।
negative,कमजोर प्रोसेसर की वजह से यह थोड़ा स्लो चलता लग रहा है ।
neutral,यह हिंदी की मौलिक फिल्म नहीं है ।
negative,बैकपैनल हटाते वक्त डर लगता है कि कहीं टूट ना जाए ।
neutral,यहां भी धर्म और धार्मिकता के पहलू को एक अलग नजरिए से उठाया गया है ।
positive,जबकि पहला रूपांतरण इसे कुछ 5 इंच वाले स्मार्टफोन के समान बड़ा बनाता है जबकि दूसरा इसे आपकी हथेली में फिट बैठने लायक बनाता है ।
positive,"मुझे गलत मत समझे , यह एक बड़ा फोन है , परन्तु यह इतना बड़ा भी नहीं है जितना आप एक 5.5 इंच वाले स्मार्टफोन से अपेक्षा करते है ।"
neutral,इसमें लगी बैटरी एक बार फुल चार्ज होने पर 6 घंटे का बैटरी बैकप देती है ।
negative,जिससे एंटरटेनमेंट के पूरे एक्सपीरियंस में एक कमी सी रह जाती है ।
positive,चित्तौड़गढ़ किला राजस्थान का सबसे बड़ा किला है ।
neutral,"बड़े आकार का मतलब है , कि यदि आप कुछ टाइपिंग करना चाहते हो तो इसको आपको दोनों हाथों में लेना होगा ।"
positive,इसके स्पेसिफिकेशन अच्छे हैं और यह एंड्रायड 4.1 जेली बीन ऑपरेटिंग सिस्टम पर हुवेई कस्टम स्किन के साथ काम करता है ।
neutral,पल्लवी शारदा कुशल नृत्यांगना हैं ।
positive,डब्बावाला - सालों से मुंबई के कार्यालयों में लंचबॉक्स की सेवा देते मशहूर डब्बावाला ' सप्लाई चैन मैनेजमेंट ' का एक बेहतरीन नमूना है ।
positive,कैनन में दिया गया 16 एक्‍स जूम निकॉन कूल पिक्‍स के 10 एक्‍स जूम से ज्‍यादा बेहतर है ।
positive,बैंड में आईपॉड नैनों को एडजस्‍ट करने के लिए कई होल बने हुए है जिससे आईपॉड के सभी ऑपशन का आसानी से मैनेज किया जा सकता है ।
neutral,इस वॉच में सैमसंग ने सारे इनपुट बटन्‍स वॉच के डायल में फिक्‍स किए हैं ।
positive,उनके प्रोडक्शन डिजाइनर और कैमरामैन ने रंग और परिवेश से फिल्म के कथ्य को गढ़ा और प्रभावशाली बना दिया है ।
neutral,"इन दिनों हॉलीवुड की फिल्में भी डब होकर हिंदी में रिलीज होती हैं , लेकिन उनमें होंठ और शब्दों को मिलाने की कोशिश रहती है ।"
negative,एस्पेक्ट रेशो की समस्या से नेटिव ब्राउसर पर फार्म भरने और कॉपी - पेस्ट करने में परेशानी हुई ।
neutral,माइक्रोमैक्स के 42 इंच मॉडल में 3840 x 2160 पिक्सल का रेजोल्यूशन मिलता है ।
positive,अपने अन्य समकक्ष प्रतियोगियों की तुलना में नेक्सस 7 का स्पेसिफिकेशन काफी बेहतर है ।
positive,"यह कंबीनेशन अधिकांश मौकों पर अच्छा काम करता है , और यहां तक कि सीएडी 3डी फाइल भी अच्छे तरीके से प्ले करता है ।"
positive,बेहतर स्क्रीन तकनीक के चलते बैटरी क्षमता का बढ़ना भी संभव ।
neutral,जिंक क्वाड 8 के पीछे के हिस्से में ही बिना फ़्लैश का रियर कैमरा भी है ।
negative,इस तरह की स्थापना समस्या पैदा करती है जबकि आप कई कनेक्टर का उपयोग करना चाहते हैं तथा इसे बर्बाद कर देती है ।
positive,श्याओमी रेडमी नोट के एकदम बढ़िया विकल्प के तौर पर इसे देखा जा सकता है ।
positive,युवाओं को आएगा पसंद ।
positive,बैटरी के परफॉरमेंस टेस्ट में लेनोवो आइडियापैड जेड580 सबसे आगे रहता है और इसका क्षमता 199 मिनट है ।
neutral,इस बार उन्होंने रोमांटिक कॉमेडी बनाने की कोशिश की है ।
positive,कम रौशनी या हाथ से तस्वीर लेते हुए संतुलन के साथ शार्प इमेज के लिए इसमें विशेष रूप से ' सेंसर - शिफ्ट स्टैबिलाइजेशन ' दिया गया है ।
neutral,रेलवे अधिकारी के मुताबिक यात्री ईवॉलेट को टॉप अप करने के लिए टिकट काउंटर पर या आईआरसीटीसी की वेबसाइट पर क्रेडिट या डेबिट कार्ड से भी कर सकते हैं ।
negative,"इसके डिस्प्ले का रेजोल्यूशन कम है , और यह थोड़ा रिफ्लेक्टिव भी है ।"
neutral,इस कनेक्टिविटी की रेंज 10 मीटर है ।
negative,गेम की एक कमी यह है कि यह सिर्फ एक ही ग्राफिक मोड में आता है ।
neutral,यह एक साथ इंग्लिश और हिंदी में बनी फिल्म नहीं है ।
positive,इलैयाराजा का संगीत कर्णप्रिय है ।
positive,यह जगह स्ट्रीट शॉपिंग के लिए पूरे मुंबई में प्रसिद्ध है ।
negative,इस फिल्म में बकवास दृश्यों को एक - दूसरे के साथ अजीबोगरीब तरीके से पिरो दिया गया है ।
positive,बेहतरीन रूप से डिज़ाइन किया हुआ है ।
neutral,एक - एक कर उनकी धड़ - पकड़ से अजय और उसकी टीम मुख्य ठिकाने और सरगना तक पहुंचती है ।
positive,डिवाइस की कीमत को देखते हुए यह एक खास फीचर है ।
positive,"इसमें एक बहुत उपयोगी फीचर गूगल नाउ है , जो सर्च करने में काफी सहायता पहुंचाता है ।"
positive,पर्फॉर्मेंस वास्तव में स्मूथ है और डिजाइन बेहद अलग है जो आपको हाथ पर पहनते हुए बहुत कूल लगता है ।
negative,"तो , आदर्श रूप से इस फोन के लिए एक समीक्षा संभव नहीं है ।"
neutral,लो कॉस्ट सेगमेंट में डिसप्ले अमूमन एक जैसा ही होता है ।
neutral,"वाई - फाई , ब्लूटूथ है ।"
positive,"मुंबई के चोर बाजार के नाम से चर्चित कोलाबा कॉजवे में आपको फैशन के साजो समान , कपड़े और सजावट के हर समान सही दाम पर उपलब्ध हो जाएंगे ।"
positive,ये कंपनी का पहला सेल्फी स्मार्टफोन है जिसमें 13 मेगापिक्सल का फ्रंट फेसिंग कैमरा दिया गया है ।
neutral,"भारतीय बाजार में अभी निकॉन ने ये कैमरा लांच नहीं किया है लेकिन यूएस में इसे 800 डॉलर यानी 48,984 रुपए में लांच किया गया है ।"
negative,हिंदी भाषा सपोर्ट में गलतियां हैं ।
neutral,"अपा टनी द्वारा मनाए जाने वाले कई पर्व हैं जिनमें मार्च में मनाया जाने वाला म्योको त्यौहार , जनवरी में मनाया जाने वाला मुरुंग त्यौहार और जुलाई का द्री त्यौहार प्रमुख हैं ।"
positive,नोकिया लूमिया 730 की डिजाइन और बनावट बेहद मजबूत है ।
positive,"दूर - दूर तक फैले खूबसूरत चाय के बागान , हरी - भरी घाटियां , सुहाना मौसम , ऊंची - ऊंची चोटियां , अभयारण्य , प्राकृतिक खुशबू से भरी हवा के अलावा बाकी वह सब कुछ है जिसे देखने के बाद आपको शांति और सुकून ही मिलेगा ।"
positive,सैमसंग की यह घड़ी कंपनी के सभी गैलेक्सी डिवाइस से लेकर गैलेक्सी ग्रैंड 2 पर भी ब्लूटूथ से जोड़ने पर आसानी से काम करेगी ।
negative,संगमरमर के पत्थर भी चटके हैं ।
positive,"Galaxy S6 और Galaxy S6 Edge , सैमसंग की फैक्टरी से निकले अब तक के सबसे खूबसूरत फोन है , पर क्या सिर्फ खूबसूरत डिजाइन ही काफी है या फिर परफॉर्मेंस के मामले में भी ये फोन सब पर भारी है ।"
positive,इसमें 8 मेगापिक्सल कैमरा एलईडी फ्लैश के साथ पीछे की तरफ दिया गया है जिससे अच्छी क्वालिटी के फोटो और वीडियो शूट किए जा सकते हैं ।
negative,"यह स्थापना कभी - कभी समस्या पैदा करती है जैसे कुछ गेम जो केवल क्षैतिज मोड में खुलते है , खेलते समय या विडियो देखते समय आप टैबलेट को लैंडस्केप मोड में पकड़ने के लिए बाध्य होते हैं जो कि माइक को ढक सकता है ।"
neutral,"एक्‍सपीरिया ज़ी में 1.5 गीगाहर्ट क्‍वालकॉम क्‍वॉडकोर प्रोसेसर दिया गया है साथ में 2 जीबी रैम और 16 जीबी की इंटरनल मैमोरी इनबिल्‍ड है , टैब में दी गई 10 इंच की स्‍क्रीन 1920x1200 रेज्‍यूलूशन सपोर्ट करती है जो क्‍लियर और हाईडेफिनेशन व्‍यू प्रोवाइड करती है ।"
neutral,"स्मार्ट होम एप्लायंस के बारे में हाल ही में आई एक रिपोर्ट में बताया गया है कि दुनिया में 100,000 से ज्यादा स्मार्ट डिवाइसेज हैक हुई है ।"
positive,ऐसे मौसम में आप वहां जाते हैं तो आपको आकर्षक ऑफर भी मिलेंगे ।
positive,अब इसके किनारे अत्यंत निर्मल हैं जिसके टॉप पर 3.5 मिमी का ऑडियो जैक लगा है जो कि वाटरप्रूफ है और वीडियो रिकॉ​र्डिंग के लिए माइक भी लगा है ।
negative,इंटरवल से पहले फिल्म की रफ्तार काफी सुस्त है ।
neutral,फराह खान और शाह रुख खान की जोड़ी की तीसरी फिल्म ' हैप्पी न्यू ईयर ' आकर्षक पैकेजिंग का सफल नमूना है ।
neutral,इस टेबलेट में कोई सिमकार्ड स्लॉट नहीं है पर यह 3G कनेक्टिविटी dongle के दवारा दे सकता है |
positive,इस टेबलेट के उम्दा डिजाईन की वजह से इसे एक या दोनों हाथों से आसानी से पकड़ा जा सकता है ।
negative,' खामोशियां ' में ऐसी लापरवाहियों की अति हो गई है ।
positive,कुल मिलाकर यह गेम एक बेहतरीन आइडिया है जो घंटों तक यूजर्स को अपने डिवाइस से जोड़े रख सकता है ।
positive,सैलानी रोपवे के सुहाने सफर का आनंद लेते हुए 10 हजार फीट की ऊंचाई वाले पर्यटन स्थल फातरू की बर्फीली वादियों का आनंद उठा सकते हैं ।
positive,"फोन में एआरएम कार्टेक्स प्रोसेसर है , जिसका क्षमता एक गीगाहर्टज है , इसमें पावरवीआरएसजीएक्स 531 ग्राफिक्स प्रोसेसर भी है जो ग्राफिक्स को बेहतर करता है ।"
neutral,"पहाड़ के बीचों बीच पतले झरने की सफेद लकीर , चट्टानों के इस विशाल जाल के सामने बौनी प्रतीत हो रही थी ।"
positive,सात इंच की स्क्रीन वाले इस टैबलेट की लुक औसत से बेहतर है ।
neutral,पावर और वॉल्यूम रॉकर टैबलेट के ऊपर बायें कोने में हैं ।
positive,टैबलेट पर लगी स्पीकर ग्रिल इसकी खूबसूरती में और इजाफा करती है ।
neutral,"कारण कि उड़ना , लात मारना , बिल्डिंग पर चढ़ना , मुक्के मारना आदि सीन को देखकर लगेगा कि हो क्या रहा है ।"
positive,ये दोनों ही लेपटॉप रगेड हैं जिसके चलते इन्हें बहुत खराब हालात या माहौल में भी इस्तेमाल किया जा सकता है ।
negative,पर जब बात रेकमेंडेशन की आती है तो हम इसे खरीदने के सलाह नहीं देंगे ।
neutral,अब बाजार में ऎसा एसी एयर कंडीशनर आ चुका है जो कमरे को ठंड करने के साथ - साथ मच्छर भगाने का काम भी करता है ।
neutral,"यदि मुझे फ्रीक्वेंसी कर्व का पिक्चर लेना होता तो यह एक क्लोज टू फ्लैट लोअर एण्ड से शुरू होता , यू शेप डिप इन द मिड रेंजेज से होकर एक स्टीप सोरिंग हार्इ एण्ड तक जाता ।"
positive,यह सस्ता लेपटॉप वेब सर्फिग और वर्ड प्रोसेसिंग जैसे कार्यो के लिए बेहतर विकल्प हो सकता है ।
negative,' रॉय ' की सबसे कमजोर कड़ी जैक्लीन फर्नांडीस हैं ।
neutral,रेलवे स्टेशन भी चिदंबरम नाम से ही है ।
positive,टैबलेट के ऊपरी हिस्से में लगे दो स्पीकर काफी तेज आवाज देते हैं ।
neutral,शिमित अमीन की ' अब तक छप्पन ' 2004 में आई थी ।
positive,इन रास्तों की विशेषता ये है कि एक पहाड़ से दूसरे पहाड़ जाने के लिये पहले आपको एकदम नीचे उतरना पड़ेगा और फिर चढ़ाई चढ़नी पड़ेगी !
negative,श्रद्धा कपूर अदायगी और संवाद अदायगी दोनों में विफल रही हैं ।
positive,इसके साथ ही स्लोफो आपको सोशल होने की सुविधा भी देता है ।
neutral,इंस्टाबाउंस पर विशेष छूट भी मिलेगी ।
positive,"नोकिया 808 प्योरव्यू एक ऐसा कैमरा फोन है जिसमें है विस्मयकारी फोटो देने की क्षमता , लंबी बैटरी लाइफ और शानदार ऑडियो प्लेबैक के साथ रिकार्डिंग का अनुभव ।"
neutral,5 मेगापिक्सेल का रियर कैमरा और 1.2 मेगापिक्सेल का फ्रंट फेसिंग कैमरा है
neutral,"कैमरे की कीमत पर नजर डालें तो ये अनुमानित 11,060 रुपए में मिलेगा ।"
neutral,हां प्रिया भिड़ती है और नायक अजय के आने तक उसे सुला चुकी होती है ।
positive,टेक्स्ट बहुत अच्छी तरह से दिखाई देते हैं और डिस्प्ले को ज़्यादातर कोणों से देखा जा सकता है ।
positive,इस खंडहरनुमा इमारत में 7 मेहराब एंव हिन्दू - मुस्लिम कारीगिरी के 70 खंबे बने हैं तथा छत पर भी शानदार कारीगिरी की गई है ।
positive,जहां तक कॉल क्वालिटी का सवाल है तो क्लेरिटी फोन के डाइरेक्ट ईयरपीस की तरह अच्छी है ।
positive,फिल्म की खासियत है कि सभी सहयोगी और छोटे किरदारों पर निर्देशक और उनकी टीम ने ध्यान दिया है ।
positive,इस ऐप के माध्यम से आप कोई भी विडियो डाउनलोड कर सकते हैं और उसे दुनिया भर में अपने दोस्तों के साथ साझा कर सकते हैं ।
neutral,गानों को स्‍टोर करने के लिए आपको 4 जीबी का इंटरनल स्‍टोरेज मिलता है ।
negative,"यही कारण है कि आशुतोष राणा , अखिलेंद्र मिश्रा , सुनील शेट्टी आदि के होने के बावजूद फिल्म बांध नहीं पाती ।"
positive,तेज प्रोसेसर है ।
positive,बिहारी दंपत्ति की छोटी सी भूमिका में आए दोनों अपरिचित कलाकार नैचुरल और रियल हैं ।
neutral,"निर्देशक जैगम इमाम ने एक अच्छी फिल्म बनाने की कोशिश तो की है , मगर अभी उन्हें फिल्म निर्माण के कई पहलुओं को समझने की जरूरत है ।"
negative,लेकिन अगर कई एप्पस चला दिए जाएं तो यह कम मेमोरी के चलते एकदम से रिस्पांस देना बंद कर देता है ।
positive,इस गार्डन की खास बात यह है कि इसे एडवर्डियन स्टाइल में डिजाइन किया है ।
positive,"इसका आकार बहुत अच्छा है , और यह काफी पतला टेबलेट है ।"
positive,दिखने में यह स्मार्टफोन कि सी टेबलेट की तरह लगता है क्योंकि इसमें 5 इंच की बड़ी और फुल एचडी डिस्पले स्क्रीन दी गई है ।
positive,"पिक्चर को क्रॉप और रोटेट करने के साथ शेयरिंग और एडिटिंग , लेवल सेट करना , रेड आई को हटाना , इफेक्ट डालना और भी बहुत कुछ आसान है ।"
neutral,"अरूणाचल प्रदेश के सबसे प्रचीन शहरों में से एक , जाइरो एक छोटा सा हिल स्टेशन है जो पाइन के पेड़ों से भरी पहाड़ियों से घिरा हुआ है ।"
neutral,वैज्ञानिक सोच और आचार - व्यवहार के समर्थक किसी भी रूप में ईश्वर की सत्ता स्वीकार करेंगे तो कालांतर में फिर से विभिन्न समूहों के धर्म और मत पैदा होंगे ।
positive,फिल्म अपनी संरचना से बांधे रखती है ।
positive,उनकी मौजूदगी ही काफी लगती है ।
neutral,कहानी उत्तर भारत की लगती है ।
neutral,"दशहरा के पर्व में 10 दिनों तक अखंड भजन , संकीर्तन का पाठ होता है ।"
neutral,"इसमें 3.2 एमपी का कैमरा है , जो बहुत ज्यादा शानदार तस्वीर नहीं खींच सकता है ।"
neutral,"सोमनाथ में अन्य पर्यटन और तीर्थ स्थलों में अहिल्याबाई मंदिर , सूरज मंदिर , त्रिवेणी घाट , प्रभास पाटन संग्रहालय और जूनागढ़ गेट शामिल हैं ।"
neutral,7 इंच स्‍क्रीन साइज 800×480 पिक्‍सल सपोर्ट 1.2 गीगाहर्ट प्रोसेसर 4.0 आईस्‍क्रीम सैंडविच ओएस 3200 एमएएच बैटरी डब्‍लूवीजिए रेज्‍यूलूशन वीजिए कैमरा सपोर्ट
positive,"घने जंगल , प्राकृतिक आकर्षण , देवदार के पेड़ इस जगह को आकर्षक गंतव्य बनाते हैं ।"
neutral,CM 11 ROM यह मौजुदा सबसे स्थिर रॉम में से नहीं है और कभी कभार डिवाईस पर ऍप क्रैश भी होते हैं ।
neutral,"इसमें एसएसडी नहीं है , लेकिन इसमें 500जीबी का हार्ड ड्राइव दिया गया है ।"
positive,इनफोकस एम2 अपने सेगमेंट में बहुत ही अच्छी परफोर्मेश वाला है ।
neutral,दर्शक इस फिल्म की पूरी कहानी का अनुमान लगा सकते हैं ।
negative,प्लॉट बहुत ही बकवास है ।
positive,जेनफोन 5 को कंपनी ने दो मॉडल में लांच किया है- 8 जीबी व 16 जीबी मेमोरी जिन्हें बढ़ाया भी जा सकता है ।
positive,यह चेंज इस डिवाइस को स्‍टाइलिश भी बनाता है क्‍योंकि यंग गियर 2 यूजर्स इस वॉच को अपने स्‍टाइल स्‍टेटमेंट से मैच कर सकते हैं ।
positive,झील का दृश्य बेहद मनमोहक था ।
negative,2800 mAh की बैटरी इस डिवाइस को आवश्यक समय तक चलाने में नाकाम रही ।
positive,"कंपनी का कहना है कि इस में एंड्रॉइड 5.0 लॉलीपॉप का अपडेट भी रहेगा , लेकिन इसे अभी नहीं दिया जाएगा ।"
neutral,एप्पल टीवी को इस्तेमाल करने के लिए यूजर्स के पास बेहतर इंटरनेट कनेक्शन होना चाहिए ।
neutral,"अलग - अलग तरह की रोटियां बनाने के लिए इस पर लगे छोटे से एलसीडी स्क्रीन के जरिए रोटी की मोटाई , तेल की मात्र आदि सेट करने के बाद यह उसी तरह की रोटियां बनाकर देती है ।"
neutral,"साथ ही , यूजर्स वॉल्यूम एडजेस्ट भी कर सकते हैं ।"
negative,पहली नजर में या फिर किसी एडवर्टाइजमेंट में तो ये फोन आपका दिल जीत लेगा पर थोड़ी देर इस्तेमाल करने के बाद इसकी डिजाइन में छोटी - मोटी कमियां सामने आने लगेंगी ।
neutral,एप्पल टीवी के जरिए कई ऐप्स भी इंस्टॉल किए जा सकते हैं ।
neutral,ये नई 40 इंच श्याओमी टीवी एंड्रॉइड के वर्जन 4.4 किटकैट पर काम करेगी ।
positive,अच्छा कैमरा है ।
positive,बेजल स्क्रीन की साइड बॉडी काफी कम है तो फोन के फ्रंट साइड का ज्यादातर हिस्सा स्क्रीन को ही कवर कर रहा है ।
positive,यह गेम्स खेलते वक्त काफी काम आता है ।
neutral,एडवांस सॉफ्टवेयर देने के साथ ये टीवी 2HDMI पोर्ट देता है ।
negative,बड़े साइज के कारण इसे एक हाथ से कंट्रोल करना मुश्किल है ।
neutral,वाटर प्रूफ है ।
neutral,जबकि कूकर को टैक्सट मैसेज के जरिए खाना पकाने के लिए ऑडर देते ही वह अपना काम शुरू कर देता है ।
negative,इसमें एफएम रेडियो नहीं है ।
neutral,लगभग 50 एकड़ में फैला यह रहस्यमयी मंदिर द्रविड़ वास्तुकलाशैली को दर्शाता है ।
neutral,इसमें MPEG H.264 डिकोडर है ।
positive,यह न केवल लैपटॉप है बल्कि यह टैबलेट के रूप में भी उपयोग किया जा सकता है ।
neutral,गूगल प्ले स्टोर पर इस एप को फ्री में अपने मोबाइल में डाउनलोड किया जा सकता है ।
positive,इसकी हर चीज इतनी आसान है कि यूजर को इसे कंट्रोल करने को एक बूंद पसीना भी नहीं बहाना पड़ेगा ।
neutral,हालांकि हमें प्राप्त समीक्षा यूनिट के पास यह नहीं था ।
neutral,इसके अलावा इस स्‍मार्टवॉच में 2 इंच की कर्व्‍ड डिस्‍प्‍ले लगी हुई है ।
neutral,कोच्चि अंतर्राष्ट्रीय हवाई अड्डा मुन्नार के लिए सबसे नजदीकी हवाई अड्डा है ।
neutral,"इसमें 4.5 इंच की डिस्पले स्क्रीन , 1.2 गीगाहर्त्ज प्रोसेसर , 1 जीबी रेम , 8 एमपी रीयर तथा 2 एमपी फ्रंट कैमरा , 8जीबी इंटरनल मेमोरी , 1730 एमएएच बैटरी दिए गए हैं ।"
neutral,एक्सपीरिया ज़ेड वन कॉम्पैक्ट एंड्रायड 4.3 जल्द ही इसे 4.4.2 मिलने वाला है ऑपरेटिंग सिस्टम पर काम करता है और इसकी दृश्यता और विशेषताएं एक्सपीरिया ज़ेड वन की तरह हैं ।
positive,कैमरे में लगे सेंसर अंधेरे में ऑटोमेटिक एडजस्‍ट हो कर लाइट इंप्रूव कर लेते हैं ।
